AP1_280_Antenna1,AP1_290_Antenna1,AP1_300_Antenna1,AP1_280_Antenna2,AP1_290_Antenna2,AP1_300_Antenna2,AP1_280_Antenna3,AP1_290_Antenna3,AP1_300_Antenna3,AP1_280_Antenna4,AP1_290_Antenna4,AP1_300_Antenna4,AP1_280_Antenna5,AP1_290_Antenna5,AP1_300_Antenna5,Anchor1_280_Antenna1,Anchor1_290_Antenna1,Anchor1_300_Antenna1,Anchor1_280_Antenna2,Anchor1_290_Antenna2,Anchor1_300_Antenna2,Anchor1_280_Antenna3,Anchor1_290_Antenna3,Anchor1_300_Antenna3,Anchor1_280_Antenna4,Anchor1_290_Antenna4,Anchor1_300_Antenna4,Anchor1_280_Antenna5,Anchor1_290_Antenna5,Anchor1_300_Antenna5,Anchor2_280_Antenna1,Anchor2_290_Antenna1,Anchor2_300_Antenna1,Anchor2_280_Antenna2,Anchor2_290_Antenna2,Anchor2_300_Antenna2,Anchor2_280_Antenna3,Anchor2_290_Antenna3,Anchor2_300_Antenna3,Anchor2_280_Antenna4,Anchor2_290_Antenna4,Anchor2_300_Antenna4,Anchor2_280_Antenna5,Anchor2_290_Antenna5,Anchor2_300_Antenna5,Anchor3_280_Antenna1,Anchor3_290_Antenna1,Anchor3_300_Antenna1,Anchor3_280_Antenna2,Anchor3_290_Antenna2,Anchor3_300_Antenna2,Anchor3_280_Antenna3,Anchor3_290_Antenna3,Anchor3_300_Antenna3,Anchor3_280_Antenna4,Anchor3_290_Antenna4,Anchor3_300_Antenna4,Anchor3_280_Antenna5,Anchor3_290_Antenna5,Anchor3_300_Antenna5,Anchor4_280_Antenna1,Anchor4_290_Antenna1,Anchor4_300_Antenna1,Anchor4_280_Antenna2,Anchor4_290_Antenna2,Anchor4_300_Antenna2,Anchor4_280_Antenna3,Anchor4_290_Antenna3,Anchor4_300_Antenna3,Anchor4_280_Antenna4,Anchor4_290_Antenna4,Anchor4_300_Antenna4,Anchor4_280_Antenna5,Anchor4_290_Antenna5,Anchor4_300_Antenna5,AP1_distance_Antenna1,AP1_distance_Antenna2,AP1_distance_Antenna3,AP1_distance_Antenna4,AP1_distance_Antenna5,AP1_Longitude,AP1_Latitude
0,0,0,0,0,0,0,0,0,1.5769,3.0401,4.122,140.3793,118.9222,107.1523,0,0,0,0,0,0,0,0,0,0,40.5365,55.3118,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.6631,14.0785,0,18.1248,28.3139,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.2469,0,46.5282,65.5306,0,0,0,0,0,0,0,0,0,0.2646,1.3338,0.5284,137.3319,101.3857,122.5834,26.53,22.71,21.11,8.96,1.65,-8.50105427,40.89700005
0,0,0,0,0,0,0,0,0,1.8729,0.5089,1.7774,148.4662,107.774,99.182,0,0,0,0,0,0,0,0,0,0.4479,41.0658,53.8198,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.1835,10.4697,0.4213,16.1766,29.342,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7233,9.2809,56.4614,58.1121,0,0,0,0,0,0,0,0,0,0.6199,0.2214,1.2998,130.5594,119.7731,95.9999,26.64,22.65,21.06,8.73,1.87,-8.50105193,40.89700107
0,0,0,0,0,0,0,0,0,3.2976,0,2.8807,141.1792,118.5589,125.7537,0,0,0,0,0,0,0,0,0,1.9191,40.8069,50.1666,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.5486,5.1789,8.2808,2.8599,17.5856,26.3526,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5791,0.5612,62.2707,49.3206,0,0,0,0,0,0,0,0,0,1.1576,0,0.9323,141.6226,127.8727,110.2744,26.75,22.65,21.07,8.59,2.01,-8.50105025,40.89700132
0,0,0,0,0,0,0,0,0,1.2376,0.6676,2.3136,142.4517,110.7507,108.8421,0,0,0,0,0,0,0,0,0,1.5006,41.3932,58.5572,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.4386,4.7963,11.1375,0.0426,17.4095,26.5033,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.836,12.7812,47.4368,71.3766,0,0,0,0,0,0,0,0,0,0.6388,0.0391,0.3036,146.9902,107.6736,95.6374,26.85,22.61,21.04,8.41,2.2,-8.50104824,40.89700208
0,0,0,0,0,0,0,0,0,1.2376,0.6886,1.7643,127.0775,91.9517,91.0823,0,0,0,0,0,0,0,0,0,3.6957,42.2673,57.1695,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,6.1111,1.6658,13.0129,2.1682,20.4288,35.2235,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.808,0.5087,46.841,72.4404,0,0,0,0,0,0,0,0,0,1.2682,3.2646,2.6567,132.0847,112.7958,106.1331,26.91,22.55,21.0,8.27,2.33,-8.5010469,40.89700284
0,0,0,0,0,0,0,0,0,1.2376,0.725,1.4239,114.9077,96.4004,90.4446,0,0,0,0,0,0,0,0,0,0.8273,41.1184,53.7363,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.9737,4.8721,9.3162,0.6522,19.5582,27.8631,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9624,10.2636,48.8062,59.1759,0,0,0,0,0,0,0,0,0,2.7094,2.5283,0.6425,139.0016,119.0271,79.6147,27.01,22.51,20.97,8.08,2.51,-8.50104488,40.8970036
0,0,0,0,0,0,0,0,0,0.7353,0.5899,1.1717,104.6811,103.5963,95.1211,0,0,0,0,0,0,0,0,0,1.6494,41.1455,56.0687,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.3816,4.5079,9.9426,5.6314,16.7471,30.5235,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.886,7.0823,38.7163,73.3018,0,0,0,0,0,0,0,0,0,1.0839,0,2.1205,132.4556,102.8236,79.4359,27.1,22.51,20.98,7.97,2.63,-8.50104354,40.89700385
0,0,0,0,0,0,0,0,0,1.2137,0.8104,0.7693,90.7305,91.6921,102.6627,0,0,0,0,0,0,0,0,0,1.9837,38.9595,52.7316,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.5421,6.6082,0.0306,2.5807,20.3002,32.4766,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.1323,10.2905,43.3812,51.6842,0,0,0,0,0,0,0,0,0,1.5838,0.0374,2.3242,139.2341,120.6006,112.9047,27.16,22.46,20.93,7.83,2.76,-8.5010422,40.89700461
0,0,0,0,0,0,0,0,0,1.0341,0.4023,3.5846,70.6037,80.61,85.5377,0,0,0,0,0,0,0,0,0,0.5925,42.4022,54.8339,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,2.7746,8.8242,0.7159,18.0645,33.1267,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7061,7.8683,66.2528,52.3613,0,0,0,0,0,0,0,0,0,2.2254,3.5899,0.6874,143.6601,116.0561,96.9823,27.23,22.44,20.92,7.7,2.89,-8.50104086,40.89700512
0,0,0,0,0,0,0,0,0,1.7566,0.8887,2.4355,57.373,85.9851,73.1906,0,0,0,0,0,0,0,0,0,2.7135,40.8484,51.3984,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0.4095,12.3056,3.7808,19.1335,33.9612,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8106,5.6807,49.1602,31.1648,0,0,0,0,0,0,0,0,0,1.5177,0.4521,0.7629,130.9035,120.2239,93.4531,27.38,22.48,20.97,7.55,3.05,-8.50103885,40.89700512
0,0,0,0,0,0,0,0,0,1.2376,1.0048,2.8436,37.7096,85.3315,73.4727,0,0,0,0,0,0,0,0,0,1.6389,41.3666,50.0559,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,2.0269,13.9123,0,17.3403,32.8404,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.2068,6.8385,39.7184,62.2737,0,0,0,0,0,0,0,0,0,1.0096,0,1.9833,127.1431,117.3187,117.4142,27.43,22.38,20.89,7.36,3.22,-8.50103717,40.89700639
0,0,0,0,0,0,0,0,0,1.2376,1.1423,3.6364,14.228,60.2159,68.9427,0,0,0,0,0,0,0,0,0,2.4756,41.1241,57.7917,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.8122,3.9274,8.2892,1.4453,15.5278,27.4133,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5864,0.7585,48.6225,58.7475,0,0,0,0,0,0,0,0,0,1.2552,1.2391,0,134.9543,102.6581,95.0685,27.54,22.35,20.87,7.17,3.41,-8.50103516,40.89700715
0,0,0,0,0,0,0,0,0,1.2376,1.4161,4.0711,3.8519,51.7178,62.9999,0,0,0,0,0,0,0,0,0,1.6306,39.3476,53.8335,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.5972,10.2351,0.6329,18.5624,28.9747,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.92,12.3024,54.5943,44.5368,0,0,0,0,0,0,0,0,0,0.9638,2.8043,0.5856,142.2188,127.458,107.9435,27.72,22.32,20.85,6.9,3.69,-8.50103214,40.89700816
0,0,0,0,0,0,0,0,0,1.2376,1.6367,4.71,3.0851,53.4054,38.2338,0,0,0,0,0,0,0,0,0,1.521,40.3492,51.5909,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.6563,3.2228,14.2468,0.7842,17.6128,32.7115,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.649,7.1863,49.3105,78.5546,0,0,0,0,0,0,0,0,0,1.3903,0.5237,1.778,135.1629,122.9462,121.6235,27.82,22.31,20.85,6.74,3.84,-8.50103047,40.89700867
0,0,0,0,0,0,0,0,0,1.2376,1.8391,5.2699,6.0203,39.8717,68.2833,0,0,0,0,0,0,0,0,0,0.4359,37.5141,55.0434,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.5398,0,8.0532,4.0917,15.7479,32.9255,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5929,5.4748,39.1687,74.5675,0,0,0,0,0,0,0,0,0,1.8927,1.8878,1.5184,145.0311,117.9738,81.2363,27.89,22.29,20.84,6.62,3.96,-8.50102913,40.89700918
0,0,0,0,0,0,0,0,0,3.0535,2.2468,10.7456,1.5988,36.6727,46.4738,0,0,0,0,0,0,0,0,0,1.7605,39.6043,53.9579,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.7385,1.6947,10.1014,0.4558,15.8704,32.0056,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.533,7.5652,58.8397,56.2029,0,0,0,0,0,0,0,0,0,2.3342,0.2419,0.0479,135.1829,122.9414,83.2491,27.97,22.27,20.84,6.49,4.09,-8.50102779,40.89700968
0,0,0,0,0,0,0,0,0,1.5322,0,12.9264,2.8034,32.3286,41.3067,0,0,0,0,0,0,0,0,0,3.9339,41.2112,51.2651,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.2759,5.559,6.4259,0.5147,16.3018,29.6264,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.788,4.7032,51.2363,49.0962,0,0,0,0,0,0,0,0,0,0.0989,0.0879,1.3942,121.8123,124.1255,97.306,28.02,22.2,20.77,6.34,4.23,-8.50102644,40.8970107
0,0,0,0,0,0,0,0,0,0.4245,0.7004,7.0752,1.2452,24.8333,37.7585,0,0,0,0,0,0,0,0,0,3.0569,40.8601,54.3864,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,8.1917,8.3124,1.2817,17.7402,27.9177,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8344,0,50.7557,47.5098,0,0,0,0,0,0,0,0,0,1.1818,0.0465,0.7894,142.2937,136.5387,89.7673,28.12,22.15,20.74,6.14,4.43,-8.50102443,40.89701171
0,0,0,0,0,0,0,0,0,1.2242,5.6124,12.1553,1.7646,24.3528,33.3154,0,0,0,0,0,0,0,0,0,2.3771,42.3486,56.17,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.6191,2.5326,8.7519,1.2756,19.0407,29.6522,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7357,0,46.2602,52.5015,0,0,0,0,0,0,0,0,0,1.2173,0,0.7802,138.4601,119.5565,100.5758,28.21,22.16,20.76,6.02,4.55,-8.50102309,40.89701196
0,0,0,0,0,0,0,0,0,0.7018,3.8291,10.7227,0,17.5606,30.4401,0,0,0,0,0,0,0,0,0,1.324,41.1794,55.399,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,1.1359,13.011,0,17.3276,30.033,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7882,3.8748,49.4583,73.638,0,0,0,0,0,0,0,0,0,1.2346,1.8617,0.3615,128.6436,113.6869,89.2951,28.34,22.17,20.78,5.85,4.72,-8.50102108,40.89701247
0,0,0,0,0,0,0,0,0,0.301,4.8322,12.4981,0.3792,16.7196,32.9427,0,0,0,0,0,0,0,0,0,2.6455,41.9575,53.8117,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,8.3545,1.5445,8.1227,0.8413,18.8067,26.9412,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4895,3.0955,55.816,84.2604,0,0,0,0,0,0,0,0,0,1.0249,0.8953,2.1975,136.8842,128.3593,122.4843,28.4,22.13,20.75,5.71,4.86,-8.50101974,40.89701323
0,0,0,0,0,0,0,0,0,0.6034,6.157,15.4632,0.0511,12.7197,34.7617,0,0,0,0,0,0,0,0,0,1.1439,41.1584,53.8478,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0,11.5797,2.4582,18.0335,35.2773,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3355,2.6049,66.1961,49.2393,0,0,0,0,0,0,0,0,0,0.6255,0.1622,1.624,140.4913,113.099,113.8226,28.49,22.1,20.73,5.55,5.02,-8.50101806,40.89701399
0,0,0,0,0,0,0,0,0,0.4742,1.7738,38.1649,1.7802,11.3602,5.9776,0,0,0,0,0,0,0,0,0,1.4051,43.2796,57.448,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,6.1284,5.5169,4.3434,3.0866,15.5324,39.4948,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4011,0,50.2523,59.2267,0,0,0,0,0,0,0,0,0,0.3315,1.309,1.7669,138.7187,117.6067,91.8402,28.58,22.11,20.75,5.43,5.14,-8.50101672,40.89701424
0,0,0,0,0,0,0,0,0,2.3728,6.2123,33.1577,1.9118,10.8414,21.5539,0,0,0,0,0,0,0,0,0,1.3458,39.9398,51.002,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.4001,3.1621,9.5693,2.4091,15.0848,27.1374,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.3977,0,55.7976,67.5699,0,0,0,0,0,0,0,0,0,1.4452,0.1269,0.7863,139.1764,101.2276,116.8332,28.69,22.11,20.76,5.28,5.29,-8.50101504,40.89701475
0,0,0,0,0,0,0,0,0,2.4837,11.5427,14.324,3.7183,8.5154,17.2511,0,0,0,0,0,0,0,0,0,1.6698,42.4118,58.2471,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.0919,3.5763,9.6348,3.7765,17.1721,33.998,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.0814,0,52.492,64.5176,0,0,0,0,0,0,0,0,0,0.076,0,2.8398,132.7588,118.6015,112.6207,28.77,22.1,20.76,5.16,5.41,-8.5010137,40.89701526
0,0,0,0,0,0,0,0,0,0.6997,10.534,33.9975,0,5.7575,14.3961,0,0,0,0,0,0,0,0,0,2.3917,41.6572,53.7863,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,7.702,3.118,2.7422,19.7085,27.5866,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5955,5.0875,37.6018,55.0235,0,0,0,0,0,0,0,0,0,1.1384,0.6772,1.2479,144.2848,108.4713,78.0356,28.87,22.1,20.77,5.01,5.57,-8.50101203,40.89701577
0,0,0,0,0,0,0,0,0,2.9132,14.0148,24.088,0.3748,4.7524,11.5764,0,0,0,0,0,0,0,0,0,1.2082,42.0475,52.7858,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.3298,16.0723,0,19.2982,33.1416,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.965,1.0991,48.4836,67.0411,0,0,0,0,0,0,0,0,0,1.7051,1.4834,2.4315,134.9025,100.3796,82.2452,28.97,22.08,20.76,4.84,5.73,-8.50101035,40.89701653
0,0,0,0,0,0,0,0,0,0.4869,17.9253,40.0846,0,3.6484,10.664,0,0,0,0,0,0,0,0,0,3.7636,43.5923,51.6739,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.0263,0,6.0616,0.3862,19.1619,31.4368,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.1848,7.702,41.8037,46.8795,0,0,0,0,0,0,0,0,0,1.0843,0,1.174,140.6897,113.373,83.6877,29.01,21.99,20.69,4.68,5.89,-8.50100901,40.89701779
0,0,0,0,0,0,0,0,0,0.4659,20.7962,37.5963,0.0227,4.465,8.6189,0,0,0,0,0,0,0,0,0,2.4999,43.0576,58.8718,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,6.2808,4.0103,0.7284,16.9318,32.5056,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5182,5.6202,42.5088,57.4516,0,0,0,0,0,0,0,0,0,0.8786,0,0,139.6268,122.7308,113.6111,29.13,22.02,20.73,4.54,6.03,-8.50100733,40.89701805
0,0,0,0,0,0,0,0,0,2.3758,29.1527,38.0951,0,2.3927,17.2013,0,0,0,0,0,0,0,0,0,1.3331,42.2659,54.9318,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.3316,0.8697,2.0154,2.5358,14.6057,33.1587,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.101,7.4622,55.2989,67.6458,0,0,0,0,0,0,0,0,0,0.7232,0,0,149.6201,114.8298,106.6778,29.19,21.96,20.68,4.39,6.17,-8.50100599,40.89701906
0,0,0,0,0,0,0,0,0,1.1389,34.1579,45.5313,5.2642,8.0655,8.1204,0,0,0,0,0,0,0,0,0,2.3092,42.0437,52.9728,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.8792,5.1544,7.2306,2.2181,17.6786,27.1982,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.747,3.7294,42.8012,68.327,0,0,0,0,0,0,0,0,0,0.8085,1.0992,0.9567,136.3774,113.317,105.4764,29.31,21.95,20.69,4.2,6.36,-8.50100398,40.89701982
0,0,0,0,0,0,0,0,0,2.8994,39.6564,50.9781,0,1.6442,5.5247,0,0,0,0,0,0,0,0,0,1.6503,39.7198,57.021,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,2.7378,18.2473,2.6135,19.4812,33.1409,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.54,0,40.5902,50.3438,0,0,0,0,0,0,0,0,0,1.3574,0,1.2145,143.5487,116.9117,84.6922,29.39,21.95,20.69,4.07,6.49,-8.50100264,40.89702033
0,0,0,0,0,0,0,0,0,0,39.2538,60.4581,1.2376,1.8763,5.3707,0,0,0,0,0,0,0,0,0,3.4457,41.5311,54.0215,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.0165,0.5861,7.3558,1.8775,19.1547,32.5693,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6341,0,36.3646,54.3639,0,0,0,0,0,0,0,0,0,1.5017,0.8428,2.5859,142.1807,109.2851,86.0811,29.49,21.97,20.73,3.96,6.6,-8.5010013,40.89702058
0,0,0,0,0,0,0,0,0,8.1398,61.1111,56.9966,1.2376,1.6367,4.71,0,0,0,0,0,0,0,0,0,1.3151,40.1466,51.1486,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.3521,2.5709,7.5792,0,16.8156,24.8594,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6412,10.1568,56.1035,46.7602,0,0,0,0,0,0,0,0,0,0.1351,0,3.7709,137.1714,127.718,100.5732,29.56,21.94,20.71,3.82,6.74,-8.50099996,40.89702134
0,0,0,0,0,0,0,0,0,0,57.3123,72.8871,1.2376,1.3801,3.9637,0,0,0,0,0,0,0,0,0,1.1733,39.2511,53.7405,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.355,2.7973,2.2946,0,16.6471,30.9655,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6327,23.9778,63.8767,61.2086,0,0,0,0,0,0,0,0,0,1.5664,1.4706,1.8977,136.839,111.3285,108.0359,29.68,21.94,20.72,3.63,6.93,-8.50099795,40.8970221
0,0,0,0,0,0,0,0,0,19.1321,64.8374,75.9955,1.2376,1.1259,3.5597,0,0,0,0,0,0,0,0,0,1.596,40.6121,54.8212,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.3118,0,15.3178,1.6141,17.9952,31.393,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8868,0,37.1896,50.8635,0,0,0,0,0,0,0,0,0,1.7161,2.209,0.8467,137.3085,114.5353,80.0511,29.84,21.91,20.72,3.36,7.19,-8.50099526,40.89702337
0,0,0,0,0,0,0,0,0,36.8703,77.8744,81.7903,1.2376,0.9687,2.2399,0,0,0,0,0,0,0,0,0,0.3556,41.1555,52.9354,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.641,5.2938,7.8646,0,19.1683,31.0476,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6247,12.232,49.9699,55.3133,0,0,0,0,0,0,0,0,0,0.7912,1.4474,0.3247,129.296,114.9981,115.4201,29.98,21.9,20.72,3.14,7.42,-8.50099292,40.89702438
0,0,0,0,0,0,0,0,0,67.3972,83.9505,87.8944,1.3813,0.945,3.2121,0,0,0,0,0,0,0,0,0,3.8902,40.4806,53.7055,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.2979,5.6252,12.3052,2.2151,17.5007,33.7248,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7708,5.5094,67.2663,65.6637,0,0,0,0,0,0,0,0,0,1.6665,0.557,3.1698,134.1317,108.1231,113.1136,30.09,21.92,20.75,2.99,7.57,-8.50099124,40.89702489
0,0,0,0,0,0,0,0,0,117.1146,90.7743,92.2587,1.9757,0.6486,2.3001,0,0,0,0,0,0,0,0,0,2.3716,39.6365,59.0236,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,7.159,15.8267,0.8283,17.0733,35.0962,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6601,13.6188,57.3257,63.2473,0,0,0,0,0,0,0,0,0,1.199,2.0207,2.0442,137.9019,100.6702,107.0636,30.21,21.9,20.75,2.79,7.77,-8.50098923,40.8970259
0,0,0,0,0,0,0,0,0,112.3762,98.155,86.6035,1.2376,0.7387,2.1986,0,0,0,0,0,0,0,0,0,2.8455,39.6628,57.0859,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,4.0084,2.1896,2.2911,18.5256,31.0927,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9943,12.8352,65.6041,59.7606,0,0,0,0,0,0,0,0,0,0.0204,0,2.0696,131.4757,116.222,76.5915,30.38,21.9,20.77,2.53,8.02,-8.50098655,40.89702692
0,0,0,0,0,0,0,0,0,129.7837,98.1816,91.6478,1.2376,0.7065,1.0965,0,0,0,0,0,0,0,0,0,1.6983,41.4552,55.1181,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.4338,1.4162,9.3419,0.7241,16.1155,34.9053,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5112,0,56.0753,79.1381,0,0,0,0,0,0,0,0,0,1.8629,0.4514,0.0104,133.865,118.2097,96.9796,30.5,21.92,20.81,2.38,8.17,-8.50098487,40.89702742
0,0,0,0,0,0,0,0,0,138.1596,115.9651,98.5185,1.2376,0.6761,2.3969,0,0,0,0,0,0,0,0,0,0.9907,42.008,51.1958,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.5746,1.6859,9.6913,1.7907,18.5605,32.5747,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.876,2.9578,53.0533,65.0641,0,0,0,0,0,0,0,0,0,1.3928,2.2719,0.2781,140.6473,103.2076,88.0255,30.59,21.89,20.79,2.2,8.35,-8.50098319,40.89702844
0,0,0,0,0,0,0,0,0,128.1844,103.0341,112.5727,1.3819,0.6017,4.7178,0,0,0,0,0,0,0,0,0,0.8486,41.5081,56.8128,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,6.6038,4.8797,9.0594,1.1997,19.8804,26.4152,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9152,2.0692,55.6089,90.1464,0,0,0,0,0,0,0,0,0,1.8246,0.4223,1.7956,134.8186,114.7736,91.8789,30.7,21.92,20.83,2.06,8.5,-8.50098152,40.89702894
0,0,0,0,0,0,0,0,0,129.3073,120.5087,76.9641,1.2568,0.5371,2.4202,0,0,0,0,0,0,0,0,0,3.3361,41.5945,59.2118,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.0482,2.107,1.0145,0.567,19.0562,36.0016,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.2882,0,51.0849,75.408,0,0,0,0,0,0,0,0,0,1.2103,1.4135,2.7367,141.3758,124.9884,85.7308,30.79,21.92,20.84,1.93,8.63,-8.50098018,40.89702945
0,0,0,0,0,0,0,0,0,124.7877,122.4405,120.1005,1.2132,1.3748,0,0,0,0,0,0,0,0,0,0,1.8881,40.5437,52.2283,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.3931,9.291,15.2544,2.654,17.4329,31.2799,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5352,0,53.0636,51.1335,0,0,0,0,0,0,0,0,0,2.0799,0,1.0638,137.9921,123.1881,104.6144,30.92,21.94,20.87,1.74,8.81,-8.50097816,40.89703021
0,0,0,0,0,0,0,0,0,144.7977,120.0511,99.3978,2.4441,0.8021,4.008,0,0,0,0,0,0,0,0,0,2.0554,41.7934,55.6955,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.0416,2.4838,11.1277,1.588,17.938,26.2837,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8593,5.0347,44.3291,73.1016,0,0,0,0,0,0,0,0,0,3.3321,0.1366,0.7219,129.1307,105.968,101.8746,31.0,21.92,20.87,1.6,8.95,-8.50097682,40.89703097
0,0,0,0,0,0,0,0,0,132.8608,100.5554,110.2853,0.6264,0.9457,0.6191,0,0,0,0,0,0,0,0,0,3.1527,40.0696,51.7714,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.2797,6.5455,0.5813,18.2467,26.0594,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0562,0,50.7956,55.2462,0,0,0,0,0,0,0,0,0,2.0059,2.6551,1.9183,140.3607,115.44,104.8482,31.19,21.99,20.96,1.38,9.18,-8.50097414,40.89703148
0,0,0,0,0,0,0,0,0,137.5069,144.8107,101.7385,1.8032,1.0576,0,0,0,0,0,0,0,0,0,0,3.193,41.8745,55.1293,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,5.1076,6.5139,0.9606,20.9309,21.8284,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7776,12.4025,43.8551,45.1584,0,0,0,0,0,0,0,0,0,1.361,0.8274,0.629,140.7348,119.7914,84.4421,31.27,21.98,20.96,1.24,9.32,-8.5009728,40.89703224
