AP1_280_Antenna1,AP1_290_Antenna1,AP1_300_Antenna1,Anchor1_280_Antenna1,Anchor1_290_Antenna1,Anchor1_300_Antenna1,Anchor2_280_Antenna1,Anchor2_290_Antenna1,Anchor2_300_Antenna1,Anchor3_280_Antenna1,Anchor3_290_Antenna1,Anchor3_300_Antenna1,Anchor4_280_Antenna1,Anchor4_290_Antenna1,Anchor4_300_Antenna1,AP1_280_Antenna2,AP1_290_Antenna2,AP1_300_Antenna2,Anchor1_280_Antenna2,Anchor1_290_Antenna2,Anchor1_300_Antenna2,Anchor2_280_Antenna2,Anchor2_290_Antenna2,Anchor2_300_Antenna2,Anchor3_280_Antenna2,Anchor3_290_Antenna2,Anchor3_300_Antenna2,Anchor4_280_Antenna2,Anchor4_290_Antenna2,Anchor4_300_Antenna2,AP1_280_Antenna3,AP1_290_Antenna3,AP1_300_Antenna3,Anchor1_280_Antenna3,Anchor1_290_Antenna3,Anchor1_300_Antenna3,Anchor2_280_Antenna3,Anchor2_290_Antenna3,Anchor2_300_Antenna3,Anchor3_280_Antenna3,Anchor3_290_Antenna3,Anchor3_300_Antenna3,Anchor4_280_Antenna3,Anchor4_290_Antenna3,Anchor4_300_Antenna3,AP1_280_Antenna4,AP1_290_Antenna4,AP1_300_Antenna4,Anchor1_280_Antenna4,Anchor1_290_Antenna4,Anchor1_300_Antenna4,Anchor2_280_Antenna4,Anchor2_290_Antenna4,Anchor2_300_Antenna4,Anchor3_280_Antenna4,Anchor3_290_Antenna4,Anchor3_300_Antenna4,Anchor4_280_Antenna4,Anchor4_290_Antenna4,Anchor4_300_Antenna4,AP1_280_Antenna5,AP1_290_Antenna5,AP1_300_Antenna5,Anchor1_280_Antenna5,Anchor1_290_Antenna5,Anchor1_300_Antenna5,Anchor2_280_Antenna5,Anchor2_290_Antenna5,Anchor2_300_Antenna5,Anchor3_280_Antenna5,Anchor3_290_Antenna5,Anchor3_300_Antenna5,Anchor4_280_Antenna5,Anchor4_290_Antenna5,Anchor4_300_Antenna5,AP1_Longitude,AP1_Latitude
0,0,0,0,0,0,0,0,0,89.9436,89.5464,97.6857,1.0287,0.9373,3.0953,0,0,0,0,0,0,0,0,0,1.5327,43.1367,53.5665,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.5098,9.8829,1.5676,19.4036,34.6422,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0392,10.4343,40.2676,65.0048,0,0,0,0,0,0,0,0,0,1.9581,1.6869,1.7778,129.8439,103.0803,112.8699,-8.50098923,40.8970259
0,0,0,0,0,0,0,0,0,118.4823,117.8592,96.2026,1.2376,0.7387,1.243,0,0,0,0,0,0,0,0,0,1.9386,41.5339,55.9038,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,6.145,1.0773,2.6912,19.7598,29.5941,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.2341,7.2357,39.1887,93.2797,0,0,0,0,0,0,0,0,0,0.7573,0,0.3984,137.8992,114.1367,104.3916,-8.50098655,40.89702692
0,0,0,0,0,0,0,0,0,145.6565,101.9114,99.0952,1.2376,0.7065,2.0513,0,0,0,0,0,0,0,0,0,2.2269,40.3674,50.7469,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.5829,7.7724,5.7752,4.2575,15.947,32.7351,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4534,7.616,45.3337,41.6592,0,0,0,0,0,0,0,0,0,1.1262,0,0.9829,134.4372,108.5033,112.8643,-8.50098487,40.89702742
0,0,0,0,0,0,0,0,0,132.5015,117.9821,103.2778,1.2376,0.6761,0.6171,0,0,0,0,0,0,0,0,0,0,40.3849,56.6407,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,8.4972,7.5754,0,16.4728,29.9095,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.903,0,55.9112,52.7997,0,0,0,0,0,0,0,0,0,1.1917,1.4289,1.662,141.552,122.774,97.3753,-8.50098319,40.89702844
0,0,0,0,0,0,0,0,0,145.0417,104.9653,105.7197,2.304,1.2949,3.3907,0,0,0,0,0,0,0,0,0,3.0381,41.9024,51.5827,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.8327,2.9449,8.5267,0.243,16.5163,31.0521,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3665,6.1997,45.3232,42.9438,0,0,0,0,0,0,0,0,0,0.2585,0.606,1.949,136.1086,120.9534,101.9689,-8.50098152,40.89702894
0,0,0,0,0,0,0,0,0,144.5907,122.2436,97.6273,2.1938,1.2112,5.1829,0,0,0,0,0,0,0,0,0,2.7018,41.541,54.5389,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.2049,7.2963,14.7887,0.4581,18.5834,33.0844,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4936,10.0275,43.8899,54.0232,0,0,0,0,0,0,0,0,0,1.3864,2.2663,0.1497,137.9859,114.2034,89.2468,-8.50098018,40.89702945
0,0,0,0,0,0,0,0,0,143.2308,120.6933,98.1338,1.9793,0,0.6822,0,0,0,0,0,0,0,0,0,0.9958,41.1672,55.7885,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.8983,4.9934,5.1023,1.704,19.1638,31.8552,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.255,1.0552,63.072,78.3263,0,0,0,0,0,0,0,0,0,2.0663,1.3717,2.3281,138.2941,120.6898,92.4957,-8.50097816,40.89703021
0,0,0,0,0,0,0,0,0,155.5527,115.4241,104.6447,1.7477,0,0.3047,0,0,0,0,0,0,0,0,0,1.2017,40.9937,58.4604,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,8.3541,11.4985,0.7023,18.7623,26.3489,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9729,0,36.2836,73.4033,0,0,0,0,0,0,0,0,0,1.0791,0,0.8218,149.7707,114.1683,101.3721,-8.50097682,40.89703097
0,0,0,0,0,0,0,0,0,155.6058,112.2217,98.2094,1.2514,0.4034,1.0694,0,0,0,0,0,0,0,0,0,2.0709,42.4731,51.3126,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.1076,3.8889,13.4592,1.8606,15.3865,27.7951,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5408,0,49.5715,56.2916,0,0,0,0,0,0,0,0,0,1.2333,0.7301,0.9494,148.8607,129.3951,102.1608,-8.50097414,40.89703148
0,0,0,0,0,0,0,0,0,159.0929,132.6604,91.0244,1.3828,0.1716,1.804,0,0,0,0,0,0,0,0,0,2.3678,40.0357,54.6004,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.3623,2.8917,4.2887,1.0825,16.0328,31.8136,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.3092,0,52.2662,68.0146,0,0,0,0,0,0,0,0,0,0,0.0628,1.8341,145.0143,121.4392,110.4436,-8.5009728,40.89703224
0,0,0,0,0,0,0,0,0,125.9761,135.1253,93.5657,0.5961,0.4477,0.3055,0,0,0,0,0,0,0,0,0,1.5555,40.1166,56.2649,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.259,2.4362,13.0377,3.4463,17.7673,25.3481,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4638,1.6244,51.6352,58.4591,0,0,0,0,0,0,0,0,0,1.0396,0,0.2543,134.0802,128.4439,94.9245,-8.50097079,40.897033
0,0,0,0,0,0,0,0,0,104.723,143.2291,103.4405,0.2043,0.76,0.9805,0,0,0,0,0,0,0,0,0,2.2763,40.9992,52.5915,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,10.1035,1.4645,0.5632,18.2121,31.9312,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.1931,1.8097,44.9799,56.2122,0,0,0,0,0,0,0,0,0,2.115,0,0,139.3083,113.5198,100.7972,-8.50096811,40.89703351
0,0,0,0,0,0,0,0,0,133.9526,135.5004,104.8613,0.8759,0,2.3579,0,0,0,0,0,0,0,0,0,0.6009,42.5239,49.1203,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.3601,6.6104,11.0228,0.1851,17.2943,31.4084,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.2939,17.7676,59.6643,58.9001,0,0,0,0,0,0,0,0,0,0.7065,1.0882,0.9907,126.1815,124.0048,94.6877,-8.50096643,40.89703427
0,0,0,0,0,0,0,0,0,141.9351,113.1616,119.5593,0,0,0,0,0,0,0,0,0,0,0,0,2.3021,41.4256,58.084,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.7787,1.6107,8.3473,0.1763,18.8633,28.7547,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3953,0,52.2289,47.2391,0,0,0,0,0,0,0,0,0,1.0712,1.4308,2.2514,134.6497,118.6516,125.0325,-8.50096475,40.89703528
0,0,0,0,0,0,0,0,0,126.1338,106.0398,124.0186,0,0,0,0,0,0,0,0,0,0,0,0,1.0867,41.2373,56.5647,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.5737,3.2699,3.0324,1.7387,17.0921,27.2536,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.694,1.6038,41.5705,66.7099,0,0,0,0,0,0,0,0,0,0.6229,0,1.6906,133.4366,114.5668,90.2397,-8.50096308,40.89703553
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2809,41.8377,60.0784,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,9.4467,2.2644,8.4081,3.4844,19.2017,27.4506,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.323,8.3249,44.1266,52.0533,0,0,0,0,0,0,0,0,0,0.3703,1.6938,2.344,132.8734,120.6113,89.72,-8.5009614,40.89703629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9547,40.5524,52.313,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.7037,2.5285,4.0387,1.1537,15.7496,40.184,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6845,0,41.3858,38.6775,0,0,0,0,0,0,0,0,0,1.3377,0,0.275,144.1982,121.7202,109.5607,-8.5009614,40.89703629
0,0,0,0,0,0,0,0,0,125.2803,120.6953,112.514,0,0,0,0,0,0,0,0,0,0,0,0,2.2207,41.1118,57.611,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.094,5.9225,2.5963,17.9834,26.0665,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0812,10.2538,47.1339,53.4375,0,0,0,0,0,0,0,0,0,0.9793,0.2357,1.3903,135.0121,109.7716,114.8541,-8.50096174,40.89703807
0,0,0,0,0,0,0,0,0,134.5741,129.3498,106.0861,0,0,0,0,0,0,0,0,0,0,0,0,1.1019,44.0662,57.2601,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.6114,6.2606,14.7689,0,18.5336,34.0205,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6415,0,41.8671,79.0277,0,0,0,0,0,0,0,0,0,1.6635,1.1437,1.8268,122.8556,110.7703,85.1705,-8.50096408,40.8970368
0,0,0,0,0,0,0,0,0,150.5939,118.6508,112.1059,0,0,0,0,0,0,0,0,0,0,0,0,2.2417,40.2127,53.7824,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0,9.8107,2.335,17.8633,22.2199,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0003,6.2161,40.4479,64.396,0,0,0,0,0,0,0,0,0,1.2234,0.5416,0,128.5914,125.4108,93.2657,-8.50096609,40.8970368
0,0,0,0,0,0,0,0,0,159.841,128.178,95.405,1.4486,0,1.7569,0,0,0,0,0,0,0,0,0,2.764,42.6688,51.3112,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.1624,4.8176,17.6825,1.1267,15.2965,30.8228,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.457,13.3305,54.189,66.7434,0,0,0,0,0,0,0,0,0,0.7113,0.9283,0.0322,125.77,118.3092,99.7049,-8.50096811,40.89703604
0,0,0,0,0,0,0,0,0,158.5281,140.7123,86.9612,1.7531,1.6646,1.1237,0,0,0,0,0,0,0,0,0,2.4554,40.5703,53.8282,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.218,3.2311,3.3947,0.615,18.2538,33.4485,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6718,7.792,51.7458,62.8649,0,0,0,0,0,0,0,0,0,2.027,0,2.3441,142.0611,100.8414,98.0642,-8.50096978,40.89703579
0,0,0,0,0,0,0,0,0,153.5692,100.61,102.2071,0.1507,1.6738,2.3796,0,0,0,0,0,0,0,0,0,3.4107,43.2356,55.7788,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.6939,7.1885,8.5886,0,20.111,24.1459,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5037,3.7923,48.1473,61.5406,0,0,0,0,0,0,0,0,0,0.7036,0.906,0.6241,135.7156,121.2227,82.8995,-8.50097146,40.89703503
0,0,0,0,0,0,0,0,0,153.8166,117.9934,102.6455,0.4179,1.5339,0.1384,0,0,0,0,0,0,0,0,0,2.8876,38.1011,49.5587,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,2.2833,9.0885,1.4205,15.9634,30.8386,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3743,8.0865,36.4944,58.8617,0,0,0,0,0,0,0,0,0,1.0481,0,1.9624,140.5029,103.9504,95.7692,-8.50097347,40.89703401
0,0,0,0,0,0,0,0,0,139.8284,99.0563,88.5899,0.4978,0.2307,1.4368,0,0,0,0,0,0,0,0,0,2.6139,39.6002,55.9624,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.0005,0.7354,13.3445,0,18.015,39.3036,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3066,0,57.2691,70.6962,0,0,0,0,0,0,0,0,0,1.0178,0.8878,2.8884,134.1145,107.3922,92.2028,-8.50097548,40.89703325
0,0,0,0,0,0,0,0,0,143.5454,117.3715,96.0771,1.3765,1.0484,2.5394,0,0,0,0,0,0,0,0,0,3.2565,41.8263,53.9289,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.1867,4.1031,9.1917,2.7218,16.3106,34.2056,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9152,0.8056,50.5812,81.4538,0,0,0,0,0,0,0,0,0,1.3953,2.1446,1.896,132.1176,102.1121,87.8255,-8.50097783,40.89703249
0,0,0,0,0,0,0,0,0,125.8901,120.2267,107.2225,0,0,3.7784,0,0,0,0,0,0,0,0,0,0.4522,40.8017,55.1202,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.9229,3.3493,17.5318,2.6047,18.6446,30.7358,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.678,0,57.1635,61.9801,0,0,0,0,0,0,0,0,0,1.6917,0,1.0337,136.3705,123.9218,104.8488,-8.50097984,40.89703173
0,0,0,0,0,0,0,0,0,147.2923,120.1379,116.8309,1.2376,0.6574,1.7526,0,0,0,0,0,0,0,0,0,1.4251,42.2077,50.9891,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0,10.2689,1.5485,17.5404,30.33,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7977,1.3482,47.2707,36.276,0,0,0,0,0,0,0,0,0,1.3835,1.117,2.0921,128.8782,117.3886,100.1751,-8.50098252,40.89703046
0,0,0,0,0,0,0,0,0,127.5414,119.5881,110.9341,1.2376,0.6837,0.8442,0,0,0,0,0,0,0,0,0,1.1838,41.0718,52.1071,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.8973,4.2957,10.1164,0,17.1626,30.6661,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0576,2.0334,46.031,63.3933,0,0,0,0,0,0,0,0,0,1.6718,0.377,1.7812,130.2837,115.7148,90.1099,-8.50098487,40.89703021
0,0,0,0,0,0,0,0,0,140.2681,109.692,89.3266,1.2376,0.7165,2.315,0,0,0,0,0,0,0,0,0,2.6746,41.4007,53.815,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.2146,3.8388,7.4471,1.5602,18.6101,30.7294,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.1372,0.7202,69.8901,73.7832,0,0,0,0,0,0,0,0,0,1.0687,0,1.2876,138.1056,119.8258,76.6347,-8.50098688,40.89702945
0,0,0,0,0,0,0,0,0,104.828,98.2021,94.8722,1.2755,0.7243,0,0,0,0,0,0,0,0,0,0,3.2264,40.3099,50.2214,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.2591,2.9743,13.0395,1.7208,14.8536,31.0266,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6718,0,52.3407,73.928,0,0,0,0,0,0,0,0,0,1.1348,1.4405,0.6231,142.3159,129.1645,113.1966,-8.50098856,40.89702869
0,0,0,0,0,0,0,0,0,103.6439,87.6477,91.9842,1.2615,1.1604,3.3768,0,0,0,0,0,0,0,0,0,3.8734,43.0299,56.8992,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.5945,4.4169,8.349,0.9288,16.927,28.2238,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.1636,0,59.409,66.8535,0,0,0,0,0,0,0,0,0,0.3174,0,0.5812,132.934,106.7105,92.0686,-8.50099124,40.89702768
0,0,0,0,0,0,0,0,0,66.7994,97.9097,81.6145,1.3835,0.8175,2.1935,0,0,0,0,0,0,0,0,0,2.9526,40.1834,56.8396,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.235,5.6566,8.5248,0.3977,18.856,40.5924,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9725,2.8576,62.198,70.1626,0,0,0,0,0,0,0,0,0,1.0276,1.3089,2.2285,133.9536,122.1042,95.459,-8.50099325,40.89702742
0,0,0,0,0,0,0,0,0,40.5469,81.8137,83.6623,1.2376,0.9986,2.8323,0,0,0,0,0,0,0,0,0,4.2638,42.3843,55.2436,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.9537,6.1958,10.8634,1.0597,20.2547,33.6211,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7253,1.0292,55.9286,45.7117,0,0,0,0,0,0,0,0,0,1.8182,0,1.3955,136.3003,103.4267,113.0185,-8.50099459,40.89702616
0,0,0,0,0,0,0,0,0,25.7671,60.5184,70.9563,1.2376,1.118,2.7846,0,0,0,0,0,0,0,0,0,0.346,41.7032,55.4684,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.1217,6.0931,9.6371,0,20.4503,33.1768,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.2246,0,54.5681,80.1972,0,0,0,0,0,0,0,0,0,3.0035,0,0.7537,131.8663,110.1787,95.1362,-8.5009966,40.89702565
0,0,0,0,0,0,0,0,0,10.1762,70.4787,50.2862,1.2376,1.3127,3.7594,0,0,0,0,0,0,0,0,0,2.9245,41.5242,52.0135,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.6446,2.0813,12.7276,2.7433,18.7145,34.9359,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7525,6.7011,48.7848,73.4146,0,0,0,0,0,0,0,0,0,1.6139,4.5507,1.7587,138.2088,110.3403,90.6854,-8.50099862,40.89702464
0,0,0,0,0,0,0,0,0,0,41.9168,45.3496,1.2376,1.5622,4.4979,0,0,0,0,0,0,0,0,0,0.6844,40.8949,55.1202,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,4.4633,7.5693,0,15.5725,27.3764,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.842,3.9689,42.5033,63.0352,0,0,0,0,0,0,0,0,0,1.4893,0,1.3981,132.343,114.2963,106.466,-8.50100063,40.89702362
0,0,0,0,0,0,0,0,0,0.2507,45.3,51.9646,1.2376,1.8391,5.2699,0,0,0,0,0,0,0,0,0,2.8111,41.3948,53.2435,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,7.1823,7.7247,0.1177,16.8447,36.8017,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8716,3.8452,49.8267,40.2238,0,0,0,0,0,0,0,0,0,0.9562,0,0.2218,143.3518,118.4276,103.3349,-8.5010023,40.89702261
0,0,0,0,0,0,0,0,0,2.0837,36.206,45.9651,4.0649,5.0799,8.7806,0,0,0,0,0,0,0,0,0,2.2782,40.3505,53.8593,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.4928,0,15.1304,3.588,19.6316,34.7021,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6805,0,41.4856,61.1274,0,0,0,0,0,0,0,0,0,1.7747,2.4271,0,131.7394,113.3364,100.4557,-8.50100432,40.89702134
0,0,0,0,0,0,0,0,0,0.8213,28.4551,42.1654,4.4751,1.9474,13.8053,0,0,0,0,0,0,0,0,0,1.7473,41.7129,54.5217,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.8446,0,5.6468,0.8543,15.9799,34.3478,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4297,0.3522,39.1932,48.6703,0,0,0,0,0,0,0,0,0,0.3781,0.1648,1.7491,138.0625,129.2711,98.9726,-8.50100666,40.89702083
0,0,0,0,0,0,0,0,0,3.8376,21.2145,39.0781,0,4.1919,8.6786,0,0,0,0,0,0,0,0,0,1.705,38.879,54.3743,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.6524,2.7171,8.959,1.4175,18.4094,37.395,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7208,1.5029,46.3444,80.7198,0,0,0,0,0,0,0,0,0,1.6591,1.106,0,139.8559,109.0248,104.4056,-8.50100834,40.89701982
0,0,0,0,0,0,0,0,0,0,18.2816,30.9453,1.9747,4.9943,10.8556,0,0,0,0,0,0,0,0,0,2.3801,41.3625,51.5915,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.782,3.8262,12.836,0,16.4755,27.8401,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9129,4.5458,40.4627,73.4111,0,0,0,0,0,0,0,0,0,0.0257,1.4904,2.5714,130.6332,92.9137,98.0852,-8.50101035,40.89701855
0,0,0,0,0,0,0,0,0,0,16.8185,35.7501,0.8923,5.3126,12.8349,0,0,0,0,0,0,0,0,0,2.3204,41.2183,55.1165,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.6307,0.192,12.6981,2.5162,16.415,37.9856,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3972,14.122,56.1092,63.284,0,0,0,0,0,0,0,0,0,1.1917,1.1377,0,130.497,112.073,95.5436,-8.50101203,40.89701779
0,0,0,0,0,0,0,0,0,2.3991,7.6438,0,0.566,5.3234,0,0,0,0,0,0,0,0,0,0,2.5547,42.201,54.6234,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.059,4.7682,3.7091,1.3668,16.3049,29.0233,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.034,6.1895,61.2421,80.4784,0,0,0,0,0,0,0,0,0,1.5136,1.8028,1.1195,137.1752,122.3376,110.7284,-8.50101437,40.89701678
0,0,0,0,0,0,0,0,0,2.4769,6.0445,2.5291,2.9891,23.427,21.0616,0,0,0,0,0,0,0,0,0,2.8157,40.7216,51.1222,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.3438,5.8564,7.2756,0,18.7384,32.6515,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0601,0.0514,40.9868,47.0253,0,0,0,0,0,0,0,0,0,0.0581,0,0.7463,131.832,113.2805,100.0018,-8.50101672,40.89701627
0,0,0,0,0,0,0,0,0,1.2858,6.7133,15.8325,0,11.0155,13.4724,0,0,0,0,0,0,0,0,0,3.1702,39.9083,56.6737,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0.7156,5.7726,2.2372,17.7659,37.9891,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6859,3.8295,41.6777,71.7604,0,0,0,0,0,0,0,0,0,1.1614,0.847,0.668,147.0697,115.0803,112.4173,-8.50101873,40.89701551
0,0,0,0,0,0,0,0,0,1.3128,3.9723,9.698,1.5457,15.2183,27.4212,0,0,0,0,0,0,0,0,0,3.0454,41.7321,52.0689,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,4.5694,12.746,1.5575,15.6222,27.3176,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0135,0,49.024,65.4013,0,0,0,0,0,0,0,0,0,1.3124,0.0225,0.6021,137.2172,120.2434,83.5954,-8.50102108,40.89701399
0,0,0,0,0,0,0,0,0,0,4.493,10.544,0,22.5337,33.2815,0,0,0,0,0,0,0,0,0,0,42.0123,54.635,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.265,3.6318,14.1915,2.3957,18.373,32.4634,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6193,3.1057,68.583,40.5986,0,0,0,0,0,0,0,0,0,1.2687,0.5225,0,134.1483,118.5994,116.0377,-8.50102309,40.89701399
0,0,0,0,0,0,0,0,0,7.2659,10.9931,4.8932,3.1099,25.5043,39.6507,0,0,0,0,0,0,0,0,0,3.7418,41.0124,52.9117,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,2.4713,14.7936,2.7265,19.9464,27.4096,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.012,0,50.7095,54.4092,0,0,0,0,0,0,0,0,0,1.5269,1.9785,3.5379,137.6482,126.6276,102.0055,-8.5010251,40.89701298
0,0,0,0,0,0,0,0,0,1.7391,0.7831,2.0792,1.9672,31.498,41.9671,0,0,0,0,0,0,0,0,0,3.8323,40.7325,55.0934,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,6.753,9.0549,0.9668,16.6255,34.8206,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.1174,13.0474,46.1262,59.4309,0,0,0,0,0,0,0,0,0,0.5278,1.3606,0.8556,133.3108,106.0094,93.1235,-8.50102745,40.89701222
0,0,0,0,0,0,0,0,0,1.2376,1.8954,5.4219,0,52.9484,60.5856,0,0,0,0,0,0,0,0,0,0,42.4976,55.6587,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,6.7369,0,12.0454,1.9559,18.0895,35.2665,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4135,5.4977,51.437,50.5282,0,0,0,0,0,0,0,0,0,1.0113,0.0362,1.7177,132.6047,130.1661,111.2335,-8.50103013,40.8970112
0,0,0,0,0,0,0,0,0,1.2376,1.6063,4.6237,7.5426,55.1301,72.4302,0,0,0,0,0,0,0,0,0,2.7063,40.0471,50.2638,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.6103,2.9611,6.6958,0.7331,17.0964,36.9245,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6221,7.3729,65.0241,57.0184,0,0,0,0,0,0,0,0,0,0.9701,1.8419,0.3523,136.6459,90.2624,121.4334,-8.50103181,40.89701019
0,0,0,0,0,0,0,0,0,1.2376,1.302,4.286,17.1387,71.5255,66.19,0,0,0,0,0,0,0,0,0,1.4769,40.9348,53.1351,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.7063,2.1713,9.446,2.4267,15.809,27.6987,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0714,14.563,46.0028,67.2536,0,0,0,0,0,0,0,0,0,2.2013,3.1333,1.1383,142.3058,113.056,111.8216,-8.50103416,40.89700892
