RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,AssetPoint_Longitude,AssetPoint_Latitude
-60.08123656859792,-48.64477627582176,-39.59880426643969,-56.92002571540578,-8.50100096,40.89701754
-60.06043909549126,-48.714182146126774,-39.9474655371506,-56.91841522621098,-8.50100264,40.89701703
-60.04034092933195,-48.8351039568186,-40.423530631044926,-56.80226783465948,-8.50100499,40.89701602
-60.00239039207186,-48.96083975789685,-41.00722194039701,-56.66494833128779,-8.50100800,40.89701500
-59.96573075813578,-49.05819552917086,-41.44412320640239,-56.55781107022895,-8.50101035,40.89701424
-59.914046067095576,-49.15822625321296,-41.86721822604269,-56.4488132463428,-8.50101270,40.89701348
-59.921616929780356,-49.28801886637625,-42.22711070803606,-56.341207569122496,-8.50101471,40.89701247
-59.9080479387606,-49.36156237863541,-42.55696555269752,-56.25491106935061,-8.50101672,40.89701196
-59.88443274237427,-49.50383667540369,-43.06194030692152,-56.06784699868121,-8.50101974,40.89701095
-59.85964547163497,-49.61293416837255,-43.43378350476068,-56.00089033052987,-8.50102209,40.89701019
-59.798093825535034,-49.671703205739284,-43.82841147095508,-55.904728355490114,-8.50102477,40.89700994
-59.73315704536148,-49.8843756728131,-44.64316960086346,-55.66199672160421,-8.50103047,40.89700867
-59.65702115003632,-49.98141807211481,-45.16826550321717,-55.52371332679739,-8.50103449,40.89700842
-59.59290255416565,-50.02958650501481,-45.54124647748541,-55.430328162156194,-8.50103751,40.89700842
-59.550267460947786,-50.084083069864356,-45.78488229408978,-55.36620075126865,-8.50103952,40.89700842
-59.45694285647302,-50.068611347475624,-46.12581441320509,-55.31456132325402,-8.50104254,40.89700918
-59.31820896525951,-49.936312282170036,-46.40326844543038,-55.33183078465281,-8.50104522,40.89701095
-59.25080954218325,-49.80894397733842,-46.49654596183235,-55.39250584063614,-8.50104623,40.89701247
-59.1263963125101,-49.61776127565968,-46.59066683926226,-55.47116058650684,-8.50104723,40.89701450
-59.011754427804895,-49.390826510462055,-46.766519664625505,-55.56929802398244,-8.50104891,40.89701703
-58.89954241438628,-49.20890216717925,-46.91292940135802,-55.643582060479574,-8.50105025,40.89701906
-58.8392378159635,-49.040117107262354,-46.90473514916963,-55.73721943708858,-8.50105025,40.89702058
-58.739661847434654,-48.9252646703385,-47.10743216756279,-55.77850874252719,-8.50105193,40.89702210
-58.633525396993626,-48.732433250665906,-47.21249021079076,-55.86711501260565,-8.50105293,40.89702413
-58.53691035032758,-48.566913529345136,-47.35549670329573,-55.94087834176743,-8.50105394,40.89702590
-58.42144846278494,-48.38604934755723,-47.52562351471996,-56.02236468177815,-8.50105528,40.89702793
-58.280271032848496,-48.107847520069896,-47.678164131260594,-56.154045567230064,-8.50105628,40.89703072
-58.1674120428232,-48.01115057565415,-47.91164370307983,-56.192243370711346,-8.50105830,40.89703224
-58.06431903342446,-47.81535166049832,-48.02297899237976,-56.29147125219755,-8.50105897,40.89703427
-57.9157729689642,-47.565866773061444,-48.14760015053386,-56.39089420572436,-8.50105964,40.89703655
-57.846946786542304,-47.58238492886787,-48.39669930559319,-56.40922538076261,-8.50106198,40.89703756
-57.79645792185738,-47.69032195545677,-48.58354011769836,-56.366744999022124,-8.50106400,40.89703756
-57.71274346145549,-47.869297095943445,-48.888168327461486,-56.29691426692816,-8.50106735,40.89703756
-57.67078410299711,-48.23159112041229,-49.213984149030395,-56.14225092608478,-8.50107137,40.89703629
-57.68200428371429,-48.51804932098297,-49.38584576809088,-56.0034457364788,-8.50107372,40.89703477
-57.63317988614103,-48.72799453940391,-49.61756840687708,-55.907504031876066,-8.50107674,40.89703427
-57.61860946644387,-49.16590708956673,-49.951693873686985,-55.70715503305808,-8.50108109,40.89703224
-57.57681817387983,-49.3306580853884,-50.182650797453185,-55.63671731727184,-8.50108378,40.89703198
-57.54526937591536,-49.633928391240794,-50.45988731341107,-55.48121241994146,-8.50108746,40.89703072
-57.50074352857544,-50.00612830404876,-50.66475851983701,-55.2847261262097,-8.50109182,40.89702920
-57.507909425723675,-50.26821012436098,-51.031421684071915,-55.183088479534824,-8.50109518,40.89702818
-57.46767426927269,-50.523658339746625,-51.30014023823769,-55.066844130044764,-8.50109886,40.89702742
-57.43514280825904,-50.80948102854856,-51.58671282104275,-54.929801293831034,-8.50110289,40.89702641
-57.45047460573848,-51.02588969180874,-51.74566850225656,-54.80286916651745,-8.50110523,40.89702514
-57.455682538850006,-51.27230433349562,-51.929262758145704,-54.666297374661795,-8.50110825,40.89702387
-57.469545288914865,-51.491863041627,-52.13199099720373,-54.53455933846635,-8.50111093,40.89702261
-57.48395942754103,-51.71544271501398,-52.314462409596004,-54.39965984040328,-8.50111362,40.89702134
-57.47044958001254,-51.865871148769635,-52.448223100328796,-54.31567549057545,-8.50111563,40.89702058
-57.520637829574405,-52.171836432437274,-52.68735884690126,-54.111340093410895,-8.50111932,40.89701855
-57.51873972665728,-52.353655334371496,-52.86490257933823,-54.01569227709179,-8.50112200,40.89701779
-57.53007729997248,-52.479898570012104,-52.970314000518904,-53.92738870284475,-8.50112367,40.89701703
-57.54648755666349,-52.698462372212326,-53.165184277139815,-53.79626572486566,-8.50112669,40.89701577
-57.4888268383242,-52.8317050682342,-53.27198032490634,-53.692916751215314,-8.50112837,40.89701475
-57.5626999710513,-52.974892521769824,-53.41829459956312,-53.62710236109609,-8.50113072,40.89701424
