RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,AssetPoint_Longitude,AssetPoint_Latitude
-170,-49.365038764579545,-35.891481964698464,-65.21211473296593,-8.50097716,40.89703021
-170,-170,-34.95888326936416,-65.2855901347484,-8.50097414,40.89702996
-170,-170,-34.31582375722888,-65.2522979939906,-8.50097314,40.89702844
-170,-170,-33.468551478257645,-65.25542779035912,-8.50097146,40.89702717
-170,-170,-32.26699506877418,-65.23652591508913,-8.50096945,40.89702514
-170,-170,-31.16450179730082,-67.17211139667273,-8.50096811,40.89702235
-170,-170,-29.806798284383742,-67.12000100551178,-8.50096609,40.89701931
-170,-170,-29.4369143110496,-67.04805272665908,-8.50096542,40.89701678
-170,-170,-28.4219350652561,-66.85395883728538,-8.50096341,40.89701526
-170,-170,-27.414554614203233,-67.13858565962896,-8.50096207,40.89701653
-170,-170,-30.01179222052613,-66.9536904680115,-8.50096609,40.89701475
-170,-170,-30.992148256155733,-66.97571496294037,-8.50096844,40.89701729
-170,-170,-32.06888629087469,-67.04348126811063,-8.50097045,40.89702109
-170,-170,-33.13165509628344,-65.07410175659237,-8.50097246,40.89702311
-170,-170,-34.23722802394045,-65.073995694968,-8.50097481,40.89702489
-170,-49.928866518648675,-35.17607369474031,-65.04476840278483,-8.50097716,40.89702590
-170,-49.8580027627374,-36.00708877091172,-64.96938178588996,-8.50097984,40.89702590
-170,-49.9470877078819,-36.92078863914372,-64.80407397331012,-8.50098353,40.89702438
-170,-50.09034312326203,-37.67076489208504,-64.6660157673999,-8.50098655,40.89702311
-170,-50.09817168101223,-38.09540832428555,-64.6050957218128,-8.50098822,40.89702286
-170,-50.19252555340956,-38.644093661984314,-64.49757357149193,-8.50099057,40.89702185
-170,-50.24141753409288,-39.03495575585896,-66.4270845709274,-8.50099225,40.89702134
-170,-50.34419918214292,-39.55597323905857,-66.3134766323326,-8.50099459,40.89702033
-170,-50.454249994904856,-40.1427495232421,-64.19331310346945,-8.50099728,40.89701931
-170,-50.543055911992404,-40.35315599773779,-64.10812706111138,-8.50099828,40.89701855
-170,-50.656349878788646,-40.91036704396333,-64.00686265136792,-8.50100096,40.89701754
-170,-50.71432284049284,-41.24796015394009,-63.93398638255552,-8.50100264,40.89701703
-170,-50.83501608936791,-41.71009155882333,-63.80970538453326,-8.50100499,40.89701602
-170,-50.95766436402527,-42.277637417269695,-65.68037098688278,-8.50100800,40.89701500
-170,-51.05818727623093,-42.70508406815651,-65.571258248737,-8.50101035,40.89701424
-170,-51.15844775937389,-43.117614041245865,-67.46664755716478,-8.50101270,40.89701348
-170,-51.27269182036593,-43.46445761336844,-67.35550710268501,-8.50101471,40.89701247
-170,-51.35687490010249,-43.79802129449242,-67.26992264053196,-8.50101672,40.89701196
-170,-51.50426688890528,-44.28480010881352,-65.12810568891466,-8.50101974,40.89701095
