RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,RSSI_Antenna_5,AssetPoint_Longitude,AssetPoint_Latitude
-67.10930253482039,-170,-81.96917661677085,-83.87471350409771,-51.410171409184606,-8.50128159,40.89717467
-67.10311072240256,-170,-83.49895124408114,-83.83149516723947,-51.489069444102526,-8.50128159,40.89717467
-67.16479631762178,-170,-83.23877291437175,-82.73718351590706,-55.01805428086638,-8.50128494,40.89717517
-67.32470132736981,-170,-79.57689723660705,-80.84351876814624,-47.09224561774715,-8.50128762,40.89717137
-67.46419910212344,-170,-79.56113454938446,-80.8339283203827,-48.387353545987764,-8.50128762,40.89717137
-67.55553724715912,-170,-81.60769804055394,-79.85252950753126,-48.99579419062604,-8.50128997,40.89717112
-67.043512627735,-170,-81.60738892929156,-79.85716849423537,-48.818094747032376,-8.50128997,40.89717112
-67.74038581809201,-170,-83.67699196064099,-83.82893968272498,-49.313679481723106,-8.50129366,40.89717036
-67.76361046490052,-170,-83.68039350021725,-83.82439231094659,-47.08028841179956,-8.50129433,40.89716909
-67.79312568712444,-170,-83.33402406033785,-83.44604606363737,-46.73953042283442,-8.50129433,40.89716909
-67.50156473372955,-170,-83.75119032733578,-84.82445543522442,-48.42078248056389,-8.50129835,40.89716985
-67.1583391870607,-170,-83.78948422439484,-84.82471635041097,-48.38928803320165,-8.50129835,40.89716985
